Fecha;RAH;RAM;RAS;DECG;DECM;DECS
2455728.5;13;3;9.51;-4;3;31.8
2455733.5;13;3;45.99;-4;7;14.4
2455738.5;13;4;22.46;-4;10;56.8
2455743.5;13;4;58.93;-4;14;39.1
2455748.5;13;5;35.4;-4;18;21.1
2455753.5;13;6;11.86;-4;22;3
2455763.5;13;7;24.77;-4;29;26.3
2455768.5;13;8;1.22;-4;33;7.6
2455773.5;13;8;37.67;-4;36;48.8
2455778.5;13;9;14.11;-4;40;29.7
2455783.5;13;9;50.55;-4;44;10.5
2455788.5;13;10;26.99;-4;47;51.1
2455793.5;13;11;3.42;-4;51;31.4
2455798.5;13;11;39.86;-4;55;11.6
2455803.5;13;12;16.29;-4;58;51.6
2455808.5;13;12;52.71;-5;2;31.3
2455813.5;13;13;29.14;-5;6;10.9
2455818.5;13;14;5.57;-5;9;50.2
2455823.5;13;14;42;-5;13;29.3
2455828.5;13;15;18.42;-5;17;8.1
2455833.5;13;15;54.85;-5;20;46.7
2455838.5;13;16;31.28;-5;24;25.1
2455843.5;13;17;7.7;-5;28;3.1
2455848.5;13;17;44.14;-5;31;40.9
2455853.5;13;18;20.57;-5;35;18.4
2455858.5;13;18;57;-5;38;55.5
2455868.5;13;20;9.88;-5;46;8.6
2455873.5;13;20;46.32;-5;49;44.5
2455878.5;13;21;22.77;-5;53;19.9
2455883.5;13;21;59.21;-5;56;54.8
2455888.5;13;22;35.64;-6;0;28.9
2455893.5;13;23;12.07;-6;4;2.3
2455898.5;13;23;48.47;-6;7;34.9
2455903.5;13;24;24.84;-6;11;6.7
2455908.5;13;25;1.16;-6;14;37.7
2455913.5;13;25;37.4;-6;18;8
2455918.5;13;26;13.55;-6;21;37.9
2455923.5;13;26;49.61;-6;25;7.9
2455928.5;13;27;25.57;-6;28;38.7
2455933.5;13;28;1.46;-6;32;10.7
2455938.5;13;28;37.32;-6;35;44.1
2455943.5;13;29;13.21;-6;39;18.9
2455948.5;13;29;49.13;-6;42;54.9
2455953.5;13;30;25.12;-6;46;31.5
2455958.5;13;31;1.19;-6;50;8.3
2455963.5;13;31;37.32;-6;53;45
2455968.5;13;32;13.49;-6;57;21.4
2455973.5;13;32;49.71;-7;0;57.4
2455978.5;13;33;25.97;-7;4;32.8
2455983.5;13;34;2.23;-7;8;7.8
2455988.5;13;34;38.52;-7;11;42.1
2455993.5;13;35;14.83;-7;15;16.1
2455998.5;13;35;51.13;-7;18;49.5
2456003.5;13;36;27.44;-7;22;22.5
2456008.5;13;37;3.76;-7;25;55
2456013.5;13;37;40.07;-7;29;27.2
2456018.5;13;38;16.39;-7;32;59
2456023.5;13;38;52.71;-7;36;30.4
2456028.5;13;39;29.03;-7;40;1.5
2456033.5;13;40;5.34;-7;43;32.2
2456038.5;13;40;41.66;-7;47;2.6
2456043.5;13;41;17.98;-7;50;32.7
2456048.5;13;41;54.29;-7;54;2.5
2456053.5;13;42;30.6;-7;57;31.9
2456058.5;13;43;6.92;-8;1;1.1
2456063.5;13;43;43.22;-8;4;30
2456068.5;13;44;19.54;-8;7;58.5
2456073.5;13;44;55.85;-8;11;26.8
2456078.5;13;45;32.16;-8;14;54.8
2456083.5;13;46;8.47;-8;18;22.5
2456088.5;13;46;44.78;-8;21;49.9
2456093.5;13;47;21.09;-8;25;17
2456098.5;13;47;57.4;-8;28;43.8
2456103.5;13;48;33.71;-8;32;10.4
2456113.5;13;49;46.33;-8;39;2.6
2456118.5;13;50;22.64;-8;42;28.3
2456123.5;13;50;58.95;-8;45;53.8
2456128.5;13;51;35.26;-8;49;18.9
2456133.5;13;52;11.58;-8;52;43.7
2456138.5;13;52;47.89;-8;56;8.3
2456143.5;13;53;24.2;-8;59;32.5
2456148.5;13;54;0.52;-9;2;56.5
2456153.5;13;54;36.84;-9;6;20.2
2456158.5;13;55;13.15;-9;9;43.6
2456163.5;13;55;49.47;-9;13;6.7
2456168.5;13;56;25.8;-9;16;29.6
2456173.5;13;57;2.11;-9;19;52.1
2456178.5;13;57;38.44;-9;23;14.4
2456183.5;13;58;14.77;-9;26;36.3
2456188.5;13;58;51.09;-9;29;58
2456193.5;13;59;27.42;-9;33;19.4
2456198.5;14;0;3.75;-9;36;40.4
2456203.5;14;0;40.08;-9;40;1.2
2456208.5;14;1;16.41;-9;43;21.7
2456213.5;14;1;52.75;-9;46;41.9
2456218.5;14;2;29.09;-9;50;1.8
2456223.5;14;3;5.43;-9;53;21.4
2456228.5;14;3;41.77;-9;56;40.7
2456233.5;14;4;18.12;-9;59;59.7
2456238.5;14;4;54.46;-10;3;18.4
2456243.5;14;5;30.81;-10;6;36.7
2456248.5;14;6;7.17;-10;9;54.8
2456253.5;14;6;43.52;-10;13;12.6
2456263.5;14;7;56.24;-10;19;47.2
2456268.5;14;8;32.61;-10;23;4.1
2456273.5;14;9;8.97;-10;26;20.6
2456278.5;14;9;45.34;-10;29;36.9
2456283.5;14;10;21.72;-10;32;52.8
2456288.5;14;10;58.09;-10;36;8.4
2456293.5;14;11;34.47;-10;39;23.7
2456298.5;14;12;10.86;-10;42;38.7
2456303.5;14;12;47.24;-10;45;53.4
2456308.5;14;13;23.63;-10;49;7.7
2456313.5;14;14;0.03;-10;52;21.7
2456318.5;14;14;36.42;-10;55;35.5
2456323.5;14;15;12.82;-10;58;48.8
2456328.5;14;15;49.23;-11;2;1.9
2456333.5;14;16;25.63;-11;5;14.7
2456338.5;14;17;2.05;-11;8;27.1
2456343.5;14;17;38.47;-11;11;39.2
2456348.5;14;18;14.88;-11;14;51
2456353.5;14;18;51.31;-11;18;2.4
2456358.5;14;19;27.74;-11;21;13.5
2456363.5;14;20;4.17;-11;24;24.4
2456368.5;14;20;40.6;-11;27;34.8
2456373.5;14;21;17.05;-11;30;44.9
2456378.5;14;21;53.49;-11;33;54.8
2456383.5;14;22;29.94;-11;37;4.2
2456388.5;14;23;6.4;-11;40;13.3
2456393.5;14;23;42.86;-11;43;22.1
2456398.5;14;24;19.32;-11;46;30.6
2456403.5;14;24;55.79;-11;49;38.7
2456408.5;14;25;32.26;-11;52;46.5
2456413.5;14;26;8.74;-11;55;54
2456418.5;14;26;45.22;-11;59;1.1
2456423.5;14;27;21.71;-12;2;7.8
2456428.5;14;27;58.2;-12;5;14.3
2456433.5;14;28;34.7;-12;8;20.3
2456438.5;14;29;11.21;-12;11;26.1
2456443.5;14;29;47.71;-12;14;31.5
2456448.5;14;30;24.22;-12;17;36.5
2456453.5;14;31;0.75;-12;20;41.2
2456458.5;14;31;37.27;-12;23;45.5
2456463.5;14;32;13.8;-12;26;49.5
2456468.5;14;32;50.33;-12;29;53.1
2456473.5;14;33;26.88;-12;32;56.4
2456478.5;14;34;3.42;-12;35;59.4
2456483.5;14;34;39.97;-12;39;1.9
2456488.5;14;35;16.53;-12;42;4.2
2456493.5;14;35;53.09;-12;45;6
2456498.5;14;36;29.66;-12;48;7.5
2456503.5;14;37;6.24;-12;51;8.7
2456508.5;14;37;42.81;-12;54;9.5
2456513.5;14;38;19.4;-12;57;9.9
2456518.5;14;38;55.99;-13;0;10
2456523.5;14;39;32.59;-13;3;9.7
2456528.5;14;40;9.19;-13;6;9
2456533.5;14;40;45.81;-13;9;8
2456538.5;14;41;22.42;-13;12;6.6
2456543.5;14;41;59.04;-13;15;4.8
2456548.5;14;42;35.67;-13;18;2.7
2456553.5;14;43;12.31;-13;21;0.2
2456558.5;14;43;48.95;-13;23;57.3
2456563.5;14;44;25.6;-13;26;54.1
2456568.5;14;45;2.26;-13;29;50.5
2456573.5;14;45;38.91;-13;32;46.5
2456578.5;14;46;15.58;-13;35;42.1
2456583.5;14;46;52.26;-13;38;37.4
2456588.5;14;47;28.94;-13;41;32.3
2456593.5;14;48;5.63;-13;44;26.8
2456598.5;14;48;42.32;-13;47;20.9
2456603.5;14;49;19.02;-13;50;14.7
2456608.5;14;49;55.73;-13;53;8
2456613.5;14;50;32.45;-13;56;1
2456618.5;14;51;9.17;-13;58;53.6
2456623.5;14;51;45.89;-14;1;45.8
2456628.5;14;52;22.63;-14;4;37.7
2456633.5;14;52;59.38;-14;7;29.1
2456638.5;14;53;36.12;-14;10;20.2
2456643.5;14;54;12.88;-14;13;10.8
2456648.5;14;54;49.65;-14;16;1.2
2456653.5;14;55;26.42;-14;18;51
2456658.5;14;56;3.2;-14;21;40.5
2456663.5;14;56;39.99;-14;24;29.7
2456668.5;14;57;16.78;-14;27;18.4
2456673.5;14;57;53.58;-14;30;6.7
2456678.5;14;58;30.39;-14;32;54.6
2456683.5;14;59;7.2;-14;35;42.2
2456688.5;14;59;44.02;-14;38;29.3
2456693.5;15;0;20.86;-14;41;16
2456698.5;15;0;57.7;-14;44;2.4
2456703.5;15;1;34.54;-14;46;48.3
2456708.5;15;2;11.4;-14;49;33.8
2456713.5;15;2;48.26;-14;52;19
2456718.5;15;3;25.12;-14;55;3.7
2456723.5;15;4;2;-14;57;48
2456728.5;15;4;38.89;-15;0;31.9
2456733.5;15;5;15.78;-15;3;15.5
2456738.5;15;5;52.68;-15;5;58.5
2456743.5;15;6;29.59;-15;8;41.2
2456748.5;15;7;6.51;-15;11;23.5
2456753.5;15;7;43.43;-15;14;5.4
2456758.5;15;8;20.37;-15;16;46.9
2456763.5;15;8;57.3;-15;19;28
2456768.5;15;9;34.25;-15;22;8.6
2456773.5;15;10;11.21;-15;24;48.8
2456778.5;15;10;48.17;-15;27;28.6
2456783.5;15;11;25.14;-15;30;8
2456788.5;15;12;2.13;-15;32;47
2456793.5;15;12;39.12;-15;35;25.6
2456798.5;15;13;16.11;-15;38;3.7
2456803.5;15;13;53.12;-15;40;41.4
2456808.5;15;14;30.13;-15;43;18.7
2456813.5;15;15;7.15;-15;45;55.6
2456818.5;15;15;44.18;-15;48;32
2456823.5;15;16;21.23;-15;51;8.1
2456828.5;15;16;58.27;-15;53;43.7
2456833.5;15;17;35.33;-15;56;18.9
2456838.5;15;18;12.4;-15;58;53.6
2456843.5;15;18;49.47;-16;1;28
2456848.5;15;19;26.55;-16;4;1.9
2456853.5;15;20;3.64;-16;6;35.3
2456858.5;15;20;40.74;-16;9;8.4
2456863.5;15;21;17.84;-16;11;41
2456868.5;15;21;54.96;-16;14;13.2
2456873.5;15;22;32.09;-16;16;44.9
2456878.5;15;23;9.22;-16;19;16.2
2456883.5;15;23;46.36;-16;21;47.1
2456888.5;15;24;23.51;-16;24;17.5
2456893.5;15;25;0.67;-16;26;47.5
2456898.5;15;25;37.84;-16;29;17.1
2456903.5;15;26;15.02;-16;31;46.2
2456908.5;15;26;52.2;-16;34;14.9
2456913.5;15;27;29.4;-16;36;43.1
2456918.5;15;28;6.6;-16;39;11
2456923.5;15;28;43.81;-16;41;38.3
2456928.5;15;29;21.03;-16;44;5.2
2456933.5;15;29;58.27;-16;46;31.7
2456938.5;15;30;35.5;-16;48;57.7
2456943.5;15;31;12.75;-16;51;23.3
2456948.5;15;31;50.01;-16;53;48.4
2456953.5;15;32;27.28;-16;56;13.1
2456958.5;15;33;4.55;-16;58;37.4
2456963.5;15;33;41.84;-17;1;1.1
2456968.5;15;34;19.13;-17;3;24.5
2456973.5;15;34;56.43;-17;5;47.4
2456978.5;15;35;33.74;-17;8;9.8
2456983.5;15;36;11.07;-17;10;31.8
2456988.5;15;36;48.39;-17;12;53.3
2456993.5;15;37;25.73;-17;15;14.4
2456998.5;15;38;3.08;-17;17;35
2457003.5;15;38;40.44;-17;19;55.2
2457008.5;15;39;17.8;-17;22;14.8
2457013.5;15;39;55.18;-17;24;34.1
2457018.5;15;40;32.57;-17;26;52.9
2457023.5;15;41;9.96;-17;29;11.2
2457028.5;15;41;47.36;-17;31;29
2457033.5;15;42;24.78;-17;33;46.4
2457038.5;15;43;2.19;-17;36;3.4
2457043.5;15;43;39.63;-17;38;19.8
2457048.5;15;44;17.07;-17;40;35.8
2457053.5;15;44;54.51;-17;42;51.4
2457058.5;15;45;31.98;-17;45;6.4
2457063.5;15;46;9.45;-17;47;21
2457068.5;15;46;46.92;-17;49;35.2
2457073.5;15;47;24.41;-17;51;48.8
2457078.5;15;48;1.91;-17;54;2
2457083.5;15;48;39.41;-17;56;14.8
2457088.5;15;49;16.92;-17;58;27
2457093.5;15;49;54.45;-18;0;38.8
2457098.5;15;50;31.98;-18;2;50.1
2457103.5;15;51;9.52;-18;5;0.9
2457108.5;15;51;47.08;-18;7;11.3
2457113.5;15;52;24.64;-18;9;21.2
2457118.5;15;53;2.21;-18;11;30.5
2457123.5;15;53;39.79;-18;13;39.5
2457128.5;15;54;17.38;-18;15;47.9
2457133.5;15;54;54.97;-18;17;55.9
2457138.5;15;55;32.58;-18;20;3.4
2457143.5;15;56;10.2;-18;22;10.4
2457148.5;15;56;47.83;-18;24;16.9
2457153.5;15;57;25.46;-18;26;22.9
2457158.5;15;58;3.11;-18;28;28.5
2457163.5;15;58;40.77;-18;30;33.6
2457168.5;15;59;18.43;-18;32;38.1
2457173.5;15;59;56.11;-18;34;42.3
2457178.5;16;0;33.79;-18;36;45.9
2457183.5;16;1;11.48;-18;38;49
2457188.5;16;1;49.18;-18;40;51.6
2457193.5;16;2;26.89;-18;42;53.8
2457198.5;16;3;4.61;-18;44;55.4
2457203.5;16;3;42.35;-18;46;56.6
2457208.5;16;4;20.09;-18;48;57.3
2457213.5;16;4;57.83;-18;50;57.5
2457218.5;16;5;35.59;-18;52;57.1
2457223.5;16;6;13.36;-18;54;56.4
2457228.5;16;6;51.13;-18;56;55.1
2457233.5;16;7;28.92;-18;58;53.2
2457238.5;16;8;6.72;-19;0;51
2457243.5;16;8;44.52;-19;2;48.2
2457248.5;16;9;22.33;-19;4;44.9
2457253.5;16;10;0.16;-19;6;41.1
2457258.5;16;10;37.99-19;8;36.8;
2457263.5;16;11;15.83;-19;10;32
2457268.5;16;11;53.69;-19;12;26.8
2457273.5;16;12;31.55;-19;14;21
2457278.5;16;13;9.41;-19;16;14.7
2457283.5;16;13;47.3;-19;18;7.9
2457288.5;16;14;25.19;-19;20;0.6
2457293.5;16;15;3.08;-19;21;52.8
2457298.5;16;15;40.99;-19;23;44.5
2457303.5;16;16;18.91;-19;25;35.7
2457308.5;16;16;56.83;-19;27;26.4
2457313.5;16;17;34.77;-19;29;16.5
2457318.5;16;18;12.71;-19;31;6.2
2457323.5;16;18;50.66;-19;32;55.3
2457328.5;16;19;28.62;-19;34;44
2457333.5;16;20;6.6;-19;36;32.1
2457338.5;16;20;44.58;-19;38;19.7
2457343.5;16;21;22.56;-19;40;6.8
2457348.5;16;22;0.57;-19;41;53.4
2457353.5;16;22;38.57;-19;43;39.5
2457358.5;16;23;16.59;-19;45;25.1
2457363.5;16;23;54.62;-19;47;10.1
2457368.5;16;24;32.65;-19;48;54.7
2457373.5;16;25;10.69;-19;50;38.7
2457378.5;16;25;48.75;-19;52;22.2
2457383.5;16;26;26.81;-19;54;5.2
2457388.5;16;27;4.88;-19;55;47.6
2457393.5;16;27;42.96;-19;57;29.6
2457398.5;16;28;21.05;-19;59;11
2457403.5;16;28;59.15;-20;0;51.9
2457408.5;16;29;37.25;-20;2;32.3
2457413.5;16;30;15.37;-20;4;12.2
2457418.5;16;30;53.49;-20;5;51.5
2457423.5;16;31;31.62;-20;7;30.3
2457428.5;16;32;9.77;-20;9;8.6
2457433.5;16;32;47.92;-20;10;46.4
2457438.5;16;33;26.08;-20;12;23.6
2457443.5;16;34;4.25;-20;14;0.3
2457448.5;16;34;42.43;-20;15;36.5
2457453.5;16;35;20.61;-20;17;12.1
2457458.5;16;35;58.81;-20;18;47.3
2457463.5;16;36;37.01;-20;20;21.9
2457468.5;16;37;15.22;-20;21;56
2457473.5;16;37;53.44;-20;23;29.5
2457478.5;16;38;31.67;-20;25;2.5
2457483.5;16;39;9.9;-20;26;35
2457488.5;16;39;48.15;-20;28;6.9
2457493.5;16;40;26.41;-20;29;38.3
2457498.5;16;41;4.67;-20;31;9.2
2457503.5;16;41;42.94;-20;32;39.5
2457508.5;16;42;21.22;-20;34;9.4
2457513.5;16;42;59.51;-20;35;38.7
2457518.5;16;43;37.8;-20;37;7.4
2457523.5;16;44;16.11;-20;38;35.6
2457528.5;16;44;54.42;-20;40;3.3
2457533.5;16;45;32.74;-20;41;30.4
2457538.5;16;46;11.07;-20;42;56.9
2457543.5;16;46;49.41;-20;44;23
2457548.5;16;47;27.75;-20;45;48.5
2457553.5;16;48;6.11;-20;47;13.5
2457558.5;16;48;44.48;-20;48;37.9
2457563.5;16;49;22.84;-20;50;1.8
2457568.5;16;50;1.22;-20;51;25.1
2457573.5;16;50;39.61;-20;52;48
2457578.5;16;51;18;-20;54;10.2
2457583.5;16;51;56.4;-20;55;31.9
2457588.5;16;52;34.82;-20;56;53.1
2457593.5;16;53;13.23;-20;58;13.7
2457598.5;16;53;51.66;-20;59;33.8
2457603.5;16;54;30.1;-21;0;53.3
2457608.5;16;55;8.54;-21;2;12.3
2457613.5;16;55;46.98;-21;3;30.7
2457618.5;16;56;25.44;-21;4;48.6
2457623.5;16;57;3.91;-21;6;6
2457628.5;16;57;42.38;-21;7;22.8
2457633.5;16;58;20.86;-21;8;39
2457638.5;16;58;59.35;-21;9;54.7
2457643.5;16;59;37.84;-21;11;9.9
2457648.5;17;0;16.35;-21;12;24.4
2457653.5;17;0;54.86;-21;13;38.5
2457658.5;17;1;33.37;-21;14;52
2457663.5;17;2;11.9;-21;16;4.9
2457668.5;17;2;50.43;-21;17;17.3
2457673.5;17;3;28.97;-21;18;29.1
2457678.5;17;4;7.51;-21;19;40.4
2457683.5;17;4;46.07;-21;20;51.1
2457688.5;17;5;24.63;-21;22;1.3
2457693.5;17;6;3.2;-21;23;10.8
2457698.5;17;6;41.78;-21;24;19.9
2457703.5;17;7;20.36;-21;25;28.4
2457708.5;17;7;58.95;-21;26;36.3
2457713.5;17;8;37.55;-21;27;43.7
2457718.5;17;9;16.15;-21;28;50.5
2457723.5;17;9;54.76;-21;29;56.8
2457728.5;17;10;33.37;-21;31;2.5
2457733.5;17;11;12;-21;32;7.6
2457738.5;17;11;50.63;-21;33;12.2
2457743.5;17;12;29.27;-21;34;16.2
2457748.5;17;13;7.91;-21;35;19.7
2457753.5;17;13;46.56;-21;36;22.6
2457758.5;17;14;25.22;-21;37;24.9
2457763.5;17;15;3.89;-21;38;26.6
2457768.5;17;15;42.55;-21;39;27.9
2457773.5;17;16;21.23;-21;40;28.5
2457778.5;17;16;59.92;-21;41;28.6
2457783.5;17;17;38.61;-21;42;28.1
2457788.5;17;18;17.3;-21;43;27
2457793.5;17;18;56;-21;44;25.4
2457798.5;17;19;34.71;-21;45;23.2
2457803.5;17;20;13.42;-21;46;20.5
2457808.5;17;20;52.14;-21;47;17.1
2457813.5;17;21;30.87;-21;48;13.3
2457818.5;17;22;9.6;-21;49;8.8
2457823.5;17;22;48.34;-21;50;3.8
2457828.5;17;23;27.09;-21;50;58.2
2457833.5;17;24;5.84;-21;51;52.1
2457838.5;17;24;44.59;-21;52;45.3
2457843.5;17;25;23.36;-21;53;38
2457848.5;17;26;2.12;-21;54;30.2
2457853.5;17;26;40.89;-21;55;21.7
2457858.5;17;27;19.68;-21;56;12.7
2457863.5;17;27;58.46;-21;57;3.2
2457868.5;17;28;37.25;-21;57;53
2457873.5;17;29;16.05;-21;58;42.3
2457878.5;17;29;54.85;-21;59;31
2457883.5;17;30;33.65;-22;0;19.1
2457888.5;17;31;12.46;-22;1;6.6
2457893.5;17;31;51.28;-22;1;53.7
2457898.5;17;32;30.1;-22;2;40.1
2457903.5;17;33;8.93;-22;3;25.9
2457908.5;17;33;47.77;-22;4;11.2
2457913.5;17;34;26.6;-22;4;55.9
2457918.5;17;35;5.44;-22;5;39.9
2457923.5;17;35;44.29;-22;6;23.5
2457928.5;17;36;23.14;-22;7;6.5
2457933.5;17;37;2;-22;7;48.8
2457938.5;17;37;40.86;-22;8;30.6
2457943.5;17;38;19.73;-22;9;11.9
2457948.5;17;38;58.6;-22;9;52.5
2457953.5;17;39;37.48;-22;10;32.6
2457958.5;17;40;16.36;-22;11;12.1
2457963.5;17;40;55.24;-22;11;51
2457968.5;17;41;34.13;-22;12;29.3
2457973.5;17;42;13.03;-22;13;7.1
2457978.5;17;42;51.92;-22;13;44.3
2457983.5;17;43;30.82;-22;14;20.9
2457988.5;17;44;9.73;-22;14;56.9
2457993.5;17;44;48.64;-22;15;32.4
2457998.5;17;45;27.55;-22;16;7.2
2458003.5;17;46;6.48;-22;16;41.5
2458013.5;17;47;24.32;-22;17;48.3
2458018.5;17;48;3.26;-22;18;20.9
2458023.5;17;48;42.19;-22;18;52.9
2458028.5;17;49;21.13;-22;19;24.2
2458033.5;17;50;0.07;-22;19;55
2458038.5;17;50;39.02;-22;20;25.3
2458043.5;17;51;17.96;-22;20;54.9
2458048.5;17;51;56.92;-22;21;23.9
2458053.5;17;52;35.88;-22;21;52.4
2458058.5;17;53;14.83;-22;22;20.3
2458063.5;17;53;53.8;-22;22;47.5
2458068.5;17;54;32.77;-22;23;14.3
2458073.5;17;55;11.73;-22;23;40.4
2458078.5;17;55;50.71;-22;24;5.9
2458083.5;17;56;29.69;-22;24;30.9
2458088.5;17;57;8.66;-22;24;55.3
2458093.5;17;57;47.64;-22;25;19.1
2458098.5;17;58;26.63;-22;25;42.3
2458103.5;17;59;5.62;-22;26;4.9
2458108.5;17;59;44.6;-22;26;26.9
2458113.5;18;0;23.6;-22;26;48.4
2458118.5;18;1;2.6;-22;27;9.3
2458123.5;18;1;41.59;-22;27;29.6
2458128.5;18;2;20.6;-22;27;49.2
2458133.5;18;2;59.6;-22;28;8.4
2458138.5;18;3;38.61;-22;28;26.9
2458143.5;18;4;17.62;-22;28;44.8
2458148.5;18;4;56.63;-22;29;2.2
2458153.5;18;5;35.64;-22;29;18.9
2458158.5;18;6;14.65;-22;29;35.1
2458163.5;18;6;53.68;-22;29;50.7
2458168.5;18;7;32.69;-22;30;5.7
2458173.5;18;8;11.71;-22;30;20.1
2458178.5;18;8;50.74;-22;30;33.9
2458183.5;18;9;29.77;-22;30;47.2
2458188.5;18;10;8.79;-22;30;59.8
2458193.5;18;10;47.82;-22;31;11.9
2458198.5;18;11;26.85;-22;31;23.4
2458203.5;18;12;5.88;-22;31;34.2
2458208.5;18;12;44.92;-22;31;44.5
2458213.5;18;13;23.96;-22;31;54.3
2458218.5;18;14;2.99;-22;32;3.4
2458223.5;18;14;42.03;-22;32;11.9
2458228.5;18;15;21.07;-22;32;19.8
2458233.5;18;16;0.11;-22;32;27.2
2458238.5;18;16;39.15;-22;32;34
2458243.5;18;17;18.2;-22;32;40.1
2458248.5;18;17;57.24;-22;32;45.8
2458253.5;18;18;36.29;-22;32;50.7
2458258.5;18;19;15.34;-22;32;55.1
2458263.5;18;19;54.39;-22;32;59
2458268.5;18;20;33.43;-22;33;2.2
2458273.5;18;21;12.48;-22;33;4.8
2458278.5;18;21;51.53;-22;33;6.9
2458283.5;18;22;30.58;-22;33;8.4
2458288.5;18;23;9.64;-22;33;9.2
2458293.5;18;23;48.69;-22;33;9.6
2458298.5;18;24;27.74;-22;33;9.3
2458303.5;18;25;6.79;-22;33;8.3
2458308.5;18;25;45.85;-22;33;6.9
2458313.5;18;26;24.9;-22;33;4.8
2458318.5;18;27;3.95;-22;33;2.1
2458323.5;18;27;43.01;-22;32;58.9
2458328.5;18;28;22.06;-22;32;55.1
2458333.5;18;29;1.11;-22;32;50.6
2458338.5;18;29;40.17;-22;32;45.6
2458343.5;18;30;19.22;-22;32;40
2458348.5;18;30;58.27;-22;32;33.8
2458353.5;18;31;37.33;-22;32;27
2458358.5;18;32;16.38;-22;32;19.7
2458363.5;18;32;55.43;-22;32;11.7
2458368.5;18;33;34.49;-22;32;3.2
2458373.5;18;34;13.54;-22;31;54.1
2458378.5;18;34;52.59;-22;31;44.3
2458383.5;18;35;31.64;-22;31;34
2458388.5;18;36;10.69;-22;31;23.1
2458393.5;18;36;49.74;-22;31;11.6
2458398.5;18;37;28.79;-22;30;59.5
2458403.5;18;38;7.84;-22;30;46.8
2458408.5;18;38;46.88;-22;30;33.6
2458413.5;18;39;25.93;-22;30;19.7
2458418.5;18;40;4.98;-22;30;5.3
2458423.5;18;40;44.02;-22;29;50.3
2458428.5;18;41;23.06;-22;29;34.7
2458433.5;18;42;2.11;-22;29;18.4
2458438.5;18;42;41.15;-22;29;1.7
2458443.5;18;43;20.18;-22;28;44.3
2458448.5;18;43;59.22;-22;28;26.3
2458453.5;18;44;38.26;-22;28;7.8
2458458.5;18;45;17.29;-22;27;48.6
2458463.5;18;45;56.32;-22;27;28.9
2458468.5;18;46;35.36;-22;27;8.6
2458473.5;18;47;14.38;-22;26;47.7
2458478.5;18;47;53.41;-22;26;26.2
2458483.5;18;48;32.44;-22;26;4.1
2458488.5;18;49;11.46;-22;25;41.5
2458493.5;18;49;50.48;-22;25;18.2
2458498.5;18;50;29.51;-22;24;54.4
2458503.5;18;51;8.53;-22;24;30
2458508.5;18;51;47.54;-22;24;4.9
2458513.5;18;52;26.56;-22;23;39.3
2458518.5;18;53;5.57;-22;23;13.2
2458523.5;18;53;44.57;-22;22;46.4
2458528.5;18;54;23.58;-22;22;19
2458533.5;18;55;2.59;-22;21;51.1
2458538.5;18;55;41.59;-22;21;22.6
2458543.5;18;56;20.59;-22;20;53.4
2458548.5;18;56;59.59;-22;20;23.8
2458553.5;18;57;38.58;-22;19;53.5
2458558.5;18;58;17.57;-22;19;22.6
2458563.5;18;58;56.56;-22;18;51.2
2458568.5;18;59;35.55;-22;18;19.1
2458573.5;19;0;14.53;-22;17;46.5
2458578.5;19;0;53.51;-22;17;13.3
2458583.5;19;1;32.49;-22;16;39.5
2458588.5;19;2;11.46;-22;16;5.2
2458593.5;19;2;50.44;-22;15;30.2
2458598.5;19;3;29.4;-22;14;54.7
2458603.5;19;4;8.36;-22;14;18.6
2458608.5;19;4;47.33;-22;13;41.9
2458613.5;19;5;26.29;-22;13;4.6
2458618.5;19;6;5.24;-22;12;26.7
2458623.5;19;6;44.19;-22;11;48.3
2458628.5;19;7;23.14;-22;11;9.3
2458633.5;19;8;2.08;-22;10;29.7
2458638.5;19;8;41.02;-22;9;49.5
2458643.5;19;9;19.96;-22;9;8.7
2458648.5;19;9;58.89;-22;8;27.4
2458653.5;19;10;37.82;-22;7;45.4
2458658.5;19;11;16.75;-22;7;2.9
2458663.5;19;11;55.67;-22;6;19.9
2458668.5;19;12;34.59;-22;5;36.2
2458673.5;19;13;13.51;-22;4;51.9
2458678.5;19;13;52.41;-22;4;7.1
2458683.5;19;14;31.32;-22;3;21.7
2458688.5;19;15;10.22;-22;2;35.7
2458693.5;19;15;49.12;-22;1;49.2
2458698.5;19;16;28.01;-22;1;2.1
2458703.5;19;17;6.9;-22;0;14.3
2458708.5;19;17;45.79;-21;59;26.1
2458713.5;19;18;24.66;-21;58;37.2
2458718.5;19;19;3.54;-21;57;47.8
2458723.5;19;19;42.41;-21;56;57.8
2458728.5;19;20;21.27;-21;56;7.2
2458733.5;19;21;0.14;-21;55;16
2458738.5;19;21;39;-21;54;24.3
2458743.5;19;22;17.85;-21;53;32
2458748.5;19;22;56.69;-21;52;39.1
2458753.5;19;23;35.54;-21;51;45.6
2458758.5;19;24;14.38;-21;50;51.6
2458763.5;19;24;53.2;-21;49;57
2458768.5;19;25;32.04;-21;49;1.8
2458773.5;19;26;10.86;-21;48;6.1
2458778.5;19;26;49.67;-21;47;9.7
2458783.5;19;27;28.49;-21;46;12.8
2458788.5;19;28;7.3;-21;45;15.4
2458793.5;19;28;46.1;-21;44;17.3
2458798.5;19;29;24.89;-21;43;18.7
2458803.5;19;30;3.69;-21;42;19.6
2458808.5;19;30;42.47;-21;41;19.8
2458813.5;19;31;21.25;-21;40;19.5
